student_id,access,engaged,idle_brief,idle_long,off_page_brief,off_page_long,chapter_number,book,submit,learning_duration_rounded
2adc3510-b0ae-4949-9af6-a7b2dbff73ca,3/13/2023 19:00,2504065,0,0,1156282,44100608,5,College / Statistics and Data Science (ABC),3/20/2023 4:58,153
2adc3510-b0ae-4949-9af6-a7b2dbff73ca,3/22/2023 0:36,4076511,1128017,0,2188603,1089682,6,College / Statistics and Data Science (ABC),4/11/2023 1:23,480
2adc3510-b0ae-4949-9af6-a7b2dbff73ca,4/24/2023 19:40,1352338,896902,0,1321375,0,8,College / Statistics and Data Science (ABC),4/26/2023 19:40,47
2adc3510-b0ae-4949-9af6-a7b2dbff73ca,4/26/2023 19:40,2700136,0,0,863427,1437095,9,College / Statistics and Data Science (ABC),5/9/2023 1:02,293
2b52c7c7-844f-4e84-9007-203a1b72e96b,1/12/2023 2:03,1335589,0,0,4381862,26905899,1,College / Statistics and Data Science (ABC),1/12/2023 11:07,9
2b52c7c7-844f-4e84-9007-203a1b72e96b,1/12/2023 11:06,4241251,762515,0,4991911,83023357,2,College / Statistics and Data Science (ABC),1/14/2023 9:49,46
2b52c7c7-844f-4e84-9007-203a1b72e96b,1/14/2023 9:48,5797884,1613392,0,3539379,27272899,3,College / Statistics and Data Science (ABC),1/19/2023 11:24,121
2b52c7c7-844f-4e84-9007-203a1b72e96b,1/19/2023 11:23,6205598,0,0,5607678,46065066,4,College / Statistics and Data Science (ABC),1/21/2023 2:36,39
2b52c7c7-844f-4e84-9007-203a1b72e96b,1/24/2023 8:34,4549254,2789285,0,3134128,71256233,5,College / Statistics and Data Science (ABC),1/26/2023 3:37,43
2b52c7c7-844f-4e84-9007-203a1b72e96b,1/26/2023 3:36,5926546,256733,0,3544596,19009217,6,College / Statistics and Data Science (ABC),2/3/2023 0:45,189
2b52c7c7-844f-4e84-9007-203a1b72e96b,2/9/2023 13:00,3166828,273662,0,1235136,30517348,8,College / Statistics and Data Science (ABC),2/15/2023 8:27,139
2b52c7c7-844f-4e84-9007-203a1b72e96b,2/15/2023 8:26,3818686,1316127,0,1736192,0,9,College / Statistics and Data Science (ABC),2/24/2023 1:15,208
2b52c7c7-844f-4e84-9007-203a1b72e96b,2/24/2023 1:14,2466019,269135,0,651766,3715800,10,College / Statistics and Data Science (ABC),3/2/2023 11:34,154
2b52c7c7-844f-4e84-9007-203a1b72e96b,1/12/2023 11:10,3413501,1262835,0,4818532,30901268,11,College / Statistics and Data Science (ABC),3/9/2023 9:33,1342
2b52c7c7-844f-4e84-9007-203a1b72e96b,3/9/2023 9:33,2327620,0,0,342216,2669320,12,College / Statistics and Data Science (ABC),3/13/2023 9:43,96
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,1/28/2023 4:09,5648974,424042,0,218637,0,1,High School / Advanced Statistics and Data Science I (ABC),1/28/2023 5:49,1
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,1/28/2023 5:50,24116305,5963239,903406,1507636,16079276,2,High School / Advanced Statistics and Data Science I (ABC),2/6/2023 7:06,217
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,2/6/2023 7:06,21536409,6324353,3960657,7720857,93883685,3,High School / Advanced Statistics and Data Science I (ABC),2/18/2023 2:08,283
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,2/18/2023 2:08,28047864,17616392,11871817,12376835,22635285,4,High School / Advanced Statistics and Data Science I (ABC),3/7/2023 3:44,409
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,3/15/2023 5:38,10824432,2795750,1021574,5681388,0,5,High School / Advanced Statistics and Data Science I (ABC),3/17/2023 2:31,44
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,3/22/2023 3:33,14479395,9646338,4529476,5035965,5560154,6,High School / Advanced Statistics and Data Science I (ABC),4/4/2023 17:28,325
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,4/26/2023 7:13,5979839,4888420,3571572,447561,3108648,8,High School / Advanced Statistics and Data Science I (ABC),4/27/2023 3:59,20
2dc53ab2-0169-4c9d-8b09-b9ee5abdcf41,5/3/2023 6:29,9426922,2545326,1235253,1243455,0,9,High School / Advanced Statistics and Data Science I (ABC),5/10/2023 7:14,168
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,4/6/2023 8:37,3732292,841429,0,55477,0,1,College / Advanced Statistics and Data Science (ABCD),4/6/2023 9:54,1
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,4/6/2023 9:55,20226228,3621077,0,1200937,49293581,2,College / Advanced Statistics and Data Science (ABCD),4/24/2023 21:46,443
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,4/7/2023 7:36,27054271,5610548,0,1312607,46864187,3,College / Advanced Statistics and Data Science (ABCD),4/24/2023 23:47,424
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,4/14/2023 5:23,22806649,3082637,3283501,2172863,6495233,4,College / Advanced Statistics and Data Science (ABCD),4/25/2023 8:30,267
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,4/20/2023 5:33,9559082,649865,0,805948,1659917,5,College / Advanced Statistics and Data Science (ABCD),4/20/2023 7:07,1
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,4/20/2023 7:06,38815243,21560639,1795679,2845071,68868071,6,College / Advanced Statistics and Data Science (ABCD),5/21/2023 23:49,760
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,5/5/2023 23:31,29371203,6085492,0,748067,54394930,8,College / Advanced Statistics and Data Science (ABCD),5/22/2023 20:42,405
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,5/12/2023 2:13,29490682,10612660,4036284,4029521,116605212,9,College / Advanced Statistics and Data Science (ABCD),5/22/2023 21:51,259
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,5/26/2023 2:13,17496457,6441138,0,1006084,53300459,10,College / Advanced Statistics and Data Science (ABCD),5/26/2023 23:19,21
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,5/26/2023 23:13,14837108,2400672,0,437915,38923246,11,College / Advanced Statistics and Data Science (ABCD),6/2/2023 3:12,147
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,6/2/2023 3:12,11292054,3575921,0,1647533,12530003,12,College / Advanced Statistics and Data Science (ABCD),6/9/2023 1:34,166
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,6/28/2023 3:25,2513776,1171222,0,359362,3628688,1,College / Statistics and Data Science (ABC),6/28/2023 6:05,2
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,6/28/2023 5:36,12233527,3214061,1109477,4267875,59122050,2,College / Statistics and Data Science (ABC),6/30/2023 0:11,42
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,6/30/2023 0:11,7967026,5521978,0,3588213,5429347,3,College / Statistics and Data Science (ABC),6/30/2023 6:54,6
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,6/30/2023 6:54,9784233,2553719,0,184149,0,4,College / Statistics and Data Science (ABC),6/30/2023 10:25,3
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/3/2023 19:29,4009627,2633145,0,1004832,1682013,5,College / Statistics and Data Science (ABC),7/4/2023 9:53,14
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/4/2023 9:53,6049668,1213434,0,755669,0,6,College / Statistics and Data Science (ABC),7/6/2023 4:47,42
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/11/2023 9:58,3001362,245860,0,369465,0,8,College / Statistics and Data Science (ABC),7/11/2023 10:59,1
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/11/2023 10:59,5088612,1559896,0,566263,0,9,College / Statistics and Data Science (ABC),7/13/2023 8:35,45
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/17/2023 22:02,3657138,2187520,0,1138213,0,10,College / Statistics and Data Science (ABC),7/17/2023 23:59,1
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/20/2023 0:36,5048929,4081921,0,1457774,5506351,11,College / Statistics and Data Science (ABC),7/20/2023 5:04,4
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/20/2023 5:05,4502120,3018182,0,498233,3365454,12,College / Statistics and Data Science (ABC),7/27/2023 6:46,169
2e7968fe-6970-4a4e-b800-0d38c88ae8e3,7/27/2023 6:44,2125586,455169,0,118259,0,13,College / Statistics and Data Science (ABC),8/1/2023 10:21,123
2eac3fe9-ff5f-405a-90ed-a3b959949151,1/25/2023 3:44,11899353,5815268,0,2007540,0,1,College / Statistics and Data Science (ABC),1/27/2023 6:29,50
2eac3fe9-ff5f-405a-90ed-a3b959949151,1/31/2023 21:20,32663706,29534435,0,7352405,96482530,2,College / Statistics and Data Science (ABC),2/14/2023 2:06,316
2eac3fe9-ff5f-405a-90ed-a3b959949151,2/13/2023 18:43,35506572,36628681,1193242,15424637,79046587,3,College / Statistics and Data Science (ABC),2/19/2023 1:42,126
2eac3fe9-ff5f-405a-90ed-a3b959949151,2/16/2023 6:57,31085177,38122676,11302666,7604471,145961640,4,College / Statistics and Data Science (ABC),3/2/2023 9:43,338
2eac3fe9-ff5f-405a-90ed-a3b959949151,3/5/2023 1:40,23826880,21813483,2069744,10899081,149008287,5,College / Statistics and Data Science (ABC),3/18/2023 7:11,317
2eac3fe9-ff5f-405a-90ed-a3b959949151,3/18/2023 7:13,24576830,25946503,0,7029257,64998957,6,College / Statistics and Data Science (ABC),4/11/2023 20:35,589
2eac3fe9-ff5f-405a-90ed-a3b959949151,4/2/2023 3:18,11866153,9103688,1065056,1763801,37434626,8,College / Statistics and Data Science (ABC),4/6/2023 5:19,98
2eac3fe9-ff5f-405a-90ed-a3b959949151,4/6/2023 5:21,2097508,0,0,769946,16267116,9,College / Statistics and Data Science (ABC),4/13/2023 21:12,183
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,2/22/2023 6:03,6776440,513064,0,670730,0,1,College / Statistics and Data Science (ABC),2/23/2023 20:32,38
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,2/22/2023 7:05,12771390,6236819,0,2119028,133245540,2,College / Statistics and Data Science (ABC),3/4/2023 2:34,235
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,3/4/2023 2:35,7247728,3609784,1199293,521876,16148690,5,College / Statistics and Data Science (ABC),3/14/2023 21:29,258
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,3/14/2023 21:29,2130230,877151,0,138303,0,6,College / Statistics and Data Science (ABC),3/20/2023 18:59,141
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,3/14/2023 22:13,2757680,954493,0,188114,36034725,8,College / Statistics and Data Science (ABC),3/22/2023 19:20,189
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,3/15/2023 3:08,2029456,1307829,0,165526,34354676,9,College / Statistics and Data Science (ABC),3/27/2023 19:34,304
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,3/30/2023 2:08,171053,0,0,0,0,10,College / Statistics and Data Science (ABC),3/30/2023 2:09,0
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,3/30/2023 2:20,367810,0,0,0,0,11,College / Statistics and Data Science (ABC),3/30/2023 2:23,0
2ec781e1-67c7-4f28-bc26-1aa46bd20f08,3/30/2023 2:37,436885,232056,0,0,0,12,College / Statistics and Data Science (ABC),3/30/2023 2:55,0
2ed350ca-ed46-4157-9383-52299f08733b,1/11/2023 0:16,2510965,0,999659,1498,32292430,1,College / Advanced Statistics and Data Science (ABCD),1/12/2023 21:12,44
2ed350ca-ed46-4157-9383-52299f08733b,1/12/2023 5:14,7996346,1848525,0,525457,39967390,2,College / Advanced Statistics and Data Science (ABCD),1/13/2023 21:36,40
2ed350ca-ed46-4157-9383-52299f08733b,1/13/2023 21:36,12630884,2249306,0,822898,0,3,College / Advanced Statistics and Data Science (ABCD),1/19/2023 6:04,128
2ed350ca-ed46-4157-9383-52299f08733b,1/19/2023 6:04,11929054,1970774,1645621,1712076,12036529,4,College / Advanced Statistics and Data Science (ABCD),1/26/2023 21:26,183
2ed350ca-ed46-4157-9383-52299f08733b,1/26/2023 21:30,7397752,2699710,4451577,2998164,18027361,5,College / Advanced Statistics and Data Science (ABCD),2/2/2023 1:14,147
2ed350ca-ed46-4157-9383-52299f08733b,2/2/2023 1:14,10395663,3579881,0,780698,125674079,6,College / Advanced Statistics and Data Science (ABCD),2/10/2023 23:10,213
2ed350ca-ed46-4157-9383-52299f08733b,2/13/2023 19:57,5843746,2606500,1101658,3073593,22834458,8,College / Advanced Statistics and Data Science (ABCD),2/21/2023 22:26,194
2ed350ca-ed46-4157-9383-52299f08733b,2/21/2023 22:26,16388508,2529099,19561424,1056278,7037304,9,College / Advanced Statistics and Data Science (ABCD),3/3/2023 23:46,241
2ed350ca-ed46-4157-9383-52299f08733b,3/5/2023 20:39,6368716,748766,2774579,184260,9031964,10,College / Advanced Statistics and Data Science (ABCD),3/6/2023 20:25,23
2ed350ca-ed46-4157-9383-52299f08733b,3/6/2023 20:24,9366964,3130940,0,3101983,38483115,11,College / Advanced Statistics and Data Science (ABCD),3/11/2023 22:30,122
2ed350ca-ed46-4157-9383-52299f08733b,3/11/2023 22:31,9194488,541228,1437345,1665430,2286062,12,College / Advanced Statistics and Data Science (ABCD),3/20/2023 17:34,211
2ed350ca-ed46-4157-9383-52299f08733b,3/27/2023 16:18,5932519,1734103,3658671,2332354,27068977,13,College / Advanced Statistics and Data Science (ABCD),3/27/2023 22:20,6
2ed350ca-ed46-4157-9383-52299f08733b,3/27/2023 22:21,8370393,1964545,0,574244,3335756,14,College / Advanced Statistics and Data Science (ABCD),4/8/2023 23:53,289
2ed350ca-ed46-4157-9383-52299f08733b,4/8/2023 23:52,5850464,2577279,2295053,1818475,11248594,15,College / Advanced Statistics and Data Science (ABCD),4/11/2023 20:57,69
2ed350ca-ed46-4157-9383-52299f08733b,4/11/2023 20:57,4351510,456562,41291329,1542480,41732935,16,College / Advanced Statistics and Data Science (ABCD),4/19/2023 19:41,190
307d6460-4aad-4506-8a3e-070384b819aa,4/5/2023 5:27,4011338,4996525,0,443579,31739504,1,College / Advanced Statistics and Data Science (ABCD),4/6/2023 6:07,24
307d6460-4aad-4506-8a3e-070384b819aa,4/6/2023 6:07,18007850,17982075,0,6131082,30295991,2,College / Advanced Statistics and Data Science (ABCD),4/10/2023 9:52,99
307d6460-4aad-4506-8a3e-070384b819aa,4/12/2023 3:16,14174027,13501660,0,3278413,0,3,College / Advanced Statistics and Data Science (ABCD),4/14/2023 22:06,66
307d6460-4aad-4506-8a3e-070384b819aa,4/14/2023 22:07,13264177,3827586,0,239520,15924277,4,College / Advanced Statistics and Data Science (ABCD),4/16/2023 6:00,31
307d6460-4aad-4506-8a3e-070384b819aa,4/18/2023 2:42,7484714,26269261,0,2178608,4401324,5,College / Advanced Statistics and Data Science (ABCD),4/21/2023 23:16,92
307d6460-4aad-4506-8a3e-070384b819aa,4/29/2023 18:31,23091658,25862697,3305851,4544887,89224509,6,College / Advanced Statistics and Data Science (ABCD),4/30/2023 6:33,12
307d6460-4aad-4506-8a3e-070384b819aa,5/11/2023 3:28,11338943,2055845,0,252298,975881,8,College / Advanced Statistics and Data Science (ABCD),5/12/2023 5:09,25
307d6460-4aad-4506-8a3e-070384b819aa,5/18/2023 2:24,10548239,1252350,1060638,7388287,49493765,9,College / Advanced Statistics and Data Science (ABCD),5/20/2023 7:52,53
307d6460-4aad-4506-8a3e-070384b819aa,6/2/2023 15:58,13634681,8391871,916353,5631018,166445436,10,College / Advanced Statistics and Data Science (ABCD),6/13/2023 2:37,250
307d6460-4aad-4506-8a3e-070384b819aa,6/3/2023 4:10,13948853,3223334,0,2674202,30513994,11,College / Advanced Statistics and Data Science (ABCD),6/13/2023 7:54,243
307d6460-4aad-4506-8a3e-070384b819aa,6/3/2023 6:21,10883103,4843177,32687997,3275299,31295953,12,College / Advanced Statistics and Data Science (ABCD),6/14/2023 22:14,279
30929ccd-7625-4d58-8e4a-005f264e5531,4/4/2023 1:37,7780150,2235692,0,546795,9538213,1,College / Advanced Statistics and Data Science (ABCD),4/5/2023 2:48,25
30929ccd-7625-4d58-8e4a-005f264e5531,4/5/2023 2:48,22432338,6374804,1082025,4223543,6824839,2,College / Advanced Statistics and Data Science (ABCD),4/7/2023 22:27,67
30929ccd-7625-4d58-8e4a-005f264e5531,4/10/2023 17:24,28021753,10937392,0,4913412,13447917,3,College / Advanced Statistics and Data Science (ABCD),4/13/2023 3:23,57
30929ccd-7625-4d58-8e4a-005f264e5531,4/13/2023 3:37,31417488,15362008,5152779,2964880,50402727,4,College / Advanced Statistics and Data Science (ABCD),4/14/2023 5:14,25
30929ccd-7625-4d58-8e4a-005f264e5531,4/17/2023 23:17,21025534,11404498,998662,5492908,40668754,5,College / Advanced Statistics and Data Science (ABCD),4/20/2023 3:41,52
30929ccd-7625-4d58-8e4a-005f264e5531,4/20/2023 3:41,45409969,20747712,53560701,17435706,120114889,6,College / Advanced Statistics and Data Science (ABCD),5/20/2023 9:12,725
30929ccd-7625-4d58-8e4a-005f264e5531,5/4/2023 17:59,19519850,5591691,0,6058277,94364996,8,College / Advanced Statistics and Data Science (ABCD),5/21/2023 19:07,409
30929ccd-7625-4d58-8e4a-005f264e5531,5/15/2023 19:41,32709758,8843108,0,8207267,118051929,9,College / Advanced Statistics and Data Science (ABCD),5/23/2023 8:12,180
30929ccd-7625-4d58-8e4a-005f264e5531,5/23/2023 21:48,32541829,11922504,0,7432973,103685771,10,College / Advanced Statistics and Data Science (ABCD),6/9/2023 8:48,394
30929ccd-7625-4d58-8e4a-005f264e5531,5/24/2023 2:20,30208509,10067401,5800061,4969254,73520251,11,College / Advanced Statistics and Data Science (ABCD),6/11/2023 13:09,442
30929ccd-7625-4d58-8e4a-005f264e5531,6/1/2023 23:46,30230697,9584420,1584782,3831600,22604718,12,College / Advanced Statistics and Data Science (ABCD),6/12/2023 2:25,242
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,1/24/2023 18:52,2551094,742882,0,887754,0,1,High School / Advanced Statistics and Data Science I (ABC),1/27/2023 0:57,54
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,1/31/2023 18:27,5373027,1680867,0,3699765,77596404,2,High School / Advanced Statistics and Data Science I (ABC),2/1/2023 19:24,24
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,2/2/2023 18:26,13005340,4518069,0,3531612,107934487,3,High School / Advanced Statistics and Data Science I (ABC),2/15/2023 18:50,312
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,2/21/2023 20:58,7036752,3146988,0,109510,62208517,4,High School / Advanced Statistics and Data Science I (ABC),2/27/2023 22:55,145
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,2/28/2023 18:27,1455622,0,0,2835,0,5,High School / Advanced Statistics and Data Science I (ABC),3/16/2023 18:34,384
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,3/22/2023 11:21,1123806,0,0,1269,0,6,High School / Advanced Statistics and Data Science I (ABC),3/22/2023 11:40,0
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,4/26/2023 3:51,1217749,916628,0,81099,0,8,High School / Advanced Statistics and Data Science I (ABC),4/26/2023 4:28,0
309b4f39-d1a7-4a12-97f8-2c9fa2ad55bd,5/3/2023 21:03,591569,0,0,0,0,9,High School / Advanced Statistics and Data Science I (ABC),5/3/2023 21:13,0
31d04217-5986-445f-b0f3-af0edab6f965,1/9/2023 3:59,360001,0,0,0,0,1,College / Advanced Statistics and Data Science (ABCD),1/9/2023 4:18,0
31d04217-5986-445f-b0f3-af0edab6f965,1/9/2023 4:17,4384356,1489731,0,1850192,2078776,2,College / Advanced Statistics and Data Science (ABCD),1/21/2023 6:57,290
31d04217-5986-445f-b0f3-af0edab6f965,1/21/2023 6:57,154339,170555,0,425770,40665408,3,College / Advanced Statistics and Data Science (ABCD),1/21/2023 6:58,0
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,1/31/2023 17:18,37418761,3537218,20865164,723318,0,1,College / Advanced Statistics and Data Science (ABCD),2/4/2023 9:28,88
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2/5/2023 23:06,20505642,7392365,56286632,1653003,0,2,College / Advanced Statistics and Data Science (ABCD),2/13/2023 23:24,192
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2/11/2023 2:08,16346034,3643291,29222691,943175,30417577,3,College / Advanced Statistics and Data Science (ABCD),3/7/2023 8:53,582
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2/28/2023 8:55,33432320,4102387,68647514,2091370,6465357,4,College / Advanced Statistics and Data Science (ABCD),3/7/2023 8:47,167
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,3/14/2023 15:39,5400378,4001797,87285331,1314224,1809288,5,College / Advanced Statistics and Data Science (ABCD),3/21/2023 8:47,161
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,3/22/2023 4:49,24837162,2612448,52253900,511192,977097,6,College / Advanced Statistics and Data Science (ABCD),4/6/2023 8:09,363
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,4/13/2023 14:39,5409861,1332168,41062757,279890,0,8,College / Advanced Statistics and Data Science (ABCD),4/20/2023 1:30,154
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,4/20/2023 1:35,38054804,2075247,6182085,1307032,0,9,College / Advanced Statistics and Data Science (ABCD),4/25/2023 6:22,124
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,5/1/2023 20:51,30024963,2125937,2509766,419570,7203164,10,College / Advanced Statistics and Data Science (ABCD),5/9/2023 1:34,172
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,5/9/2023 1:35,84744273,3252859,19841955,799050,1001719,11,College / Advanced Statistics and Data Science (ABCD),5/16/2023 15:30,181
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,5/12/2023 3:31,16651085,1042584,0,1838031,0,12,College / Advanced Statistics and Data Science (ABCD),5/23/2023 8:28,268
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,5/16/2023 12:43,1244351,0,0,222132,0,13,College / Statistics and Data Science (ABC),5/16/2023 15:16,2
32a0c3c0-41bf-4fcd-8668-3071bd775366,1/19/2023 16:04,2605487,242956,0,601383,20296436,1,College / Statistics and Data Science (ABC),1/24/2023 16:51,120
32a0c3c0-41bf-4fcd-8668-3071bd775366,1/27/2023 20:55,7313153,3730329,0,2986270,30348388,2,College / Statistics and Data Science (ABC),1/30/2023 19:04,70
32a0c3c0-41bf-4fcd-8668-3071bd775366,2/2/2023 21:04,7018206,653671,0,3858999,0,3,College / Statistics and Data Science (ABC),2/6/2023 19:54,94
32a0c3c0-41bf-4fcd-8668-3071bd775366,2/6/2023 19:49,9250659,1025105,0,2618338,33020348,4,College / Statistics and Data Science (ABC),2/14/2023 4:42,176
32a0c3c0-41bf-4fcd-8668-3071bd775366,2/20/2023 18:25,7267346,1986840,13473276,4199413,34953939,5,College / Statistics and Data Science (ABC),2/27/2023 19:34,169
32a0c3c0-41bf-4fcd-8668-3071bd775366,2/24/2023 3:41,6109180,1842817,0,2775977,38879053,6,College / Statistics and Data Science (ABC),3/25/2023 1:24,693
32a0c3c0-41bf-4fcd-8668-3071bd775366,3/29/2023 22:27,4064946,1319202,3730376,3587038,17436286,8,College / Statistics and Data Science (ABC),3/31/2023 4:41,30
32a0c3c0-41bf-4fcd-8668-3071bd775366,3/31/2023 4:41,4308807,476624,1588796,2715249,985717,9,College / Statistics and Data Science (ABC),4/3/2023 18:58,86
32a0c3c0-41bf-4fcd-8668-3071bd775366,4/10/2023 17:17,3433983,169402,0,2968618,27464351,10,College / Statistics and Data Science (ABC),4/10/2023 20:33,3
32a0c3c0-41bf-4fcd-8668-3071bd775366,4/17/2023 16:55,5733970,1008845,0,2796919,45354153,11,College / Statistics and Data Science (ABC),4/24/2023 17:57,169
32a0c3c0-41bf-4fcd-8668-3071bd775366,4/20/2023 18:28,3723543,710099,0,1193379,9134745,12,College / Statistics and Data Science (ABC),4/24/2023 17:53,95
339ea252-7d31-4dc5-908b-c4a058ce393a,1/25/2023 4:26,4180087,1998246,7233703,1997445,4155123,1,College / Statistics and Data Science (ABC),3/8/2023 3:52,1007
339ea252-7d31-4dc5-908b-c4a058ce393a,3/1/2023 4:33,8079426,4097961,15843522,2303545,4395670,2,College / Statistics and Data Science (ABC),3/14/2023 23:50,331
339ea252-7d31-4dc5-908b-c4a058ce393a,3/14/2023 23:50,2987953,740457,1355424,876576,45100988,3,College / Statistics and Data Science (ABC),3/20/2023 2:10,122
339ea252-7d31-4dc5-908b-c4a058ce393a,4/5/2023 2:24,2552511,492316,0,0,0,8,College / Statistics and Data Science (ABC),4/10/2023 1:53,119
339ea252-7d31-4dc5-908b-c4a058ce393a,4/10/2023 1:53,2373113,1223432,0,626148,13294088,9,College / Statistics and Data Science (ABC),4/18/2023 16:09,206
339ea252-7d31-4dc5-908b-c4a058ce393a,4/14/2023 1:54,899890,0,0,322346,0,10,College / Statistics and Data Science (ABC),4/15/2023 17:57,40
358dde6e-b5ae-4fa4-898e-05cfff311129,1/25/2023 3:28,5641654,3095707,10424154,5621165,8938753,1,High School / Advanced Statistics and Data Science I (ABC),2/1/2023 2:26,166
358dde6e-b5ae-4fa4-898e-05cfff311129,2/1/2023 2:26,18349476,16095427,19612448,2784773,184422075,2,High School / Advanced Statistics and Data Science I (ABC),2/10/2023 21:34,235
358dde6e-b5ae-4fa4-898e-05cfff311129,2/10/2023 21:35,20361092,13021020,8594986,6694500,186519074,3,High School / Advanced Statistics and Data Science I (ABC),2/25/2023 20:45,359
358dde6e-b5ae-4fa4-898e-05cfff311129,2/21/2023 20:58,34381366,11133903,8745337,3775753,293920966,4,High School / Advanced Statistics and Data Science I (ABC),3/29/2023 15:32,858
358dde6e-b5ae-4fa4-898e-05cfff311129,3/8/2023 2:11,10306159,9192142,949514,705568,0,5,High School / Advanced Statistics and Data Science I (ABC),5/1/2023 4:01,1297
358dde6e-b5ae-4fa4-898e-05cfff311129,3/17/2023 1:57,35560753,23972496,40828310,5287006,239836168,6,High School / Advanced Statistics and Data Science I (ABC),5/1/2023 4:20,1082
358dde6e-b5ae-4fa4-898e-05cfff311129,5/5/2023 21:07,102395,257588,0,0,0,8,High School / Advanced Statistics and Data Science I (ABC),5/10/2023 21:48,120
37309374-d137-4976-93a8-a2f6b2734a98,1/10/2023 20:22,5237755,922629,0,824492,2121848,1,College / Advanced Statistics and Data Science (ABCD),1/11/2023 2:04,5
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,1/25/2023 1:46,5273383,1987171,0,1336276,19416931,1,College / Statistics and Data Science (ABC),1/31/2023 0:04,142
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2/1/2023 17:46,3445823,1473984,0,938494,0,2,College / Statistics and Data Science (ABC),2/2/2023 7:37,13
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2/6/2023 20:03,1993657,241685,0,503746,18135588,3,College / Statistics and Data Science (ABC),2/9/2023 4:37,56
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2/12/2023 21:19,2014997,391114,0,877028,8224776,4,College / Statistics and Data Science (ABC),2/15/2023 7:15,57
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,2/19/2023 21:30,2006222,1690520,0,810799,7594462,5,College / Statistics and Data Science (ABC),2/27/2023 18:30,188
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,3/2/2023 0:20,1121012,490254,0,26684,7094410,6,College / Statistics and Data Science (ABC),3/8/2023 5:58,149
3817a4ed-287f-449c-a2f4-dba0b9fa1d9e,3/29/2023 3:53,322760,0,0,305276,0,8,College / Statistics and Data Science (ABC),4/4/2023 2:53,143
